"articles_abstract","articles_abstract_url","articles_access_type","articles_article_number","articles_authors_authors_0_affiliation","articles_authors_authors_0_authorAffiliations_authorAffiliation_0","articles_authors_authors_0_authorAffiliations_authorAffiliation_1","articles_authors_authors_0_authorUrl","articles_authors_authors_0_author_order","articles_authors_authors_0_full_name","articles_authors_authors_0_id","articles_authors_authors_10_affiliation","articles_authors_authors_10_authorAffiliations_authorAffiliation_0","articles_authors_authors_10_authorUrl","articles_authors_authors_10_author_order","articles_authors_authors_10_full_name","articles_authors_authors_10_id","articles_authors_authors_11_affiliation","articles_authors_authors_11_authorAffiliations_authorAffiliation_0","articles_authors_authors_11_authorUrl","articles_authors_authors_11_author_order","articles_authors_authors_11_full_name","articles_authors_authors_11_id","articles_authors_authors_12_affiliation","articles_authors_authors_12_authorAffiliations_authorAffiliation_0","articles_authors_authors_12_authorUrl","articles_authors_authors_12_author_order","articles_authors_authors_12_full_name","articles_authors_authors_12_id","articles_authors_authors_13_affiliation","articles_authors_authors_13_authorAffiliations_authorAffiliation_0","articles_authors_authors_13_authorUrl","articles_authors_authors_13_author_order","articles_authors_authors_13_full_name","articles_authors_authors_13_id","articles_authors_authors_14_affiliation","articles_authors_authors_14_authorAffiliations_authorAffiliation_0","articles_authors_authors_14_authorUrl","articles_authors_authors_14_author_order","articles_authors_authors_14_full_name","articles_authors_authors_14_id","articles_authors_authors_15_affiliation","articles_authors_authors_15_authorAffiliations_authorAffiliation_0","articles_authors_authors_15_authorUrl","articles_authors_authors_15_author_order","articles_authors_authors_15_full_name","articles_authors_authors_15_id","articles_authors_authors_1_affiliation","articles_authors_authors_1_authorAffiliations_authorAffiliation_0","articles_authors_authors_1_authorAffiliations_authorAffiliation_1","articles_authors_authors_1_authorUrl","articles_authors_authors_1_author_order","articles_authors_authors_1_full_name","articles_authors_authors_1_id","articles_authors_authors_2_affiliation","articles_authors_authors_2_authorAffiliations_authorAffiliation_0","articles_authors_authors_2_authorUrl","articles_authors_authors_2_author_order","articles_authors_authors_2_full_name","articles_authors_authors_2_id","articles_authors_authors_3_affiliation","articles_authors_authors_3_authorAffiliations_authorAffiliation_0","articles_authors_authors_3_authorAffiliations_authorAffiliation_1","articles_authors_authors_3_authorUrl","articles_authors_authors_3_author_order","articles_authors_authors_3_full_name","articles_authors_authors_3_id","articles_authors_authors_4_affiliation","articles_authors_authors_4_authorAffiliations_authorAffiliation","articles_authors_authors_4_authorAffiliations_authorAffiliation_0","articles_authors_authors_4_authorAffiliations_authorAffiliation_1","articles_authors_authors_4_authorUrl","articles_authors_authors_4_author_order","articles_authors_authors_4_full_name","articles_authors_authors_4_id","articles_authors_authors_5_affiliation","articles_authors_authors_5_authorAffiliations_authorAffiliation_0","articles_authors_authors_5_authorAffiliations_authorAffiliation_1","articles_authors_authors_5_authorAffiliations_authorAffiliation_2","articles_authors_authors_5_authorUrl","articles_authors_authors_5_author_order","articles_authors_authors_5_full_name","articles_authors_authors_5_id","articles_authors_authors_6_affiliation","articles_authors_authors_6_authorAffiliations_authorAffiliation_0","articles_authors_authors_6_authorAffiliations_authorAffiliation_1","articles_authors_authors_6_authorUrl","articles_authors_authors_6_author_order","articles_authors_authors_6_full_name","articles_authors_authors_6_id","articles_authors_authors_7_affiliation","articles_authors_authors_7_authorAffiliations_authorAffiliation_0","articles_authors_authors_7_authorUrl","articles_authors_authors_7_author_order","articles_authors_authors_7_full_name","articles_authors_authors_7_id","articles_authors_authors_8_affiliation","articles_authors_authors_8_authorAffiliations_authorAffiliation_0","articles_authors_authors_8_authorAffiliations_authorAffiliation_1","articles_authors_authors_8_authorUrl","articles_authors_authors_8_author_order","articles_authors_authors_8_full_name","articles_authors_authors_8_id","articles_authors_authors_9_affiliation","articles_authors_authors_9_authorAffiliations_authorAffiliation_0","articles_authors_authors_9_authorUrl","articles_authors_authors_9_author_order","articles_authors_authors_9_full_name","articles_authors_authors_9_id","articles_citing_paper_count","articles_citing_patent_count","articles_content_type","articles_doi","articles_download_count","articles_end_page","articles_html_url","articles_index_terms_author_terms_terms_0","articles_index_terms_author_terms_terms_1","articles_index_terms_author_terms_terms_2","articles_index_terms_author_terms_terms_3","articles_index_terms_author_terms_terms_4","articles_index_terms_author_terms_terms_5","articles_index_terms_author_terms_terms_6","articles_index_terms_author_terms_terms_7","articles_index_terms_author_terms_terms_8","articles_index_terms_ieee_terms_terms_0","articles_index_terms_ieee_terms_terms_1","articles_index_terms_ieee_terms_terms_2","articles_index_terms_ieee_terms_terms_3","articles_index_terms_ieee_terms_terms_4","articles_index_terms_ieee_terms_terms_5","articles_index_terms_ieee_terms_terms_6","articles_insert_date","articles_is_number","articles_issn","articles_issue","articles_pdf_url","articles_publication_date","articles_publication_number","articles_publication_title","articles_publication_year","articles_publisher","articles_rank","articles_start_page","articles_title","articles_volume" 
"We present a search engine for D3 visualizations that allows queries based on their visual style and underlying structure. To build the engine we crawl a collection of 7860 D3 visualizations from the Web and deconstruct each one to recover its data, its data-encoding marks and the encodings describing how the data is mapped to visual attributes of the marks. We also extract axes and other non-data-encoding attributes of marks (e.g., typeface, background color). Our search engine indexes this style and structure information as well as metadata about the webpage containing the chart. We show how visualization developers can search the collection to find visualizations that exhibit specific design characteristics and thereby explore the space of possible designs. We also demonstrate how researchers can use the search engine to identify commonly used visual design patterns and we perform such a demographic design analysis across our collection of D3 charts. A user study reveals that visualization developers found our style and structure based search engine to be significantly more useful and satisfying for finding different designs of D3 charts, than a baseline search engine that only allows keyword search over the webpage containing a chart.","https://ieeexplore.ieee.org/document/8809832/","LOCKED","8809832","York University","York University","","https://ieeexplore.ieee.org/author/37396283400","1","Enamul Hoque","37396283400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Stanford University","Stanford University","","https://ieeexplore.ieee.org/author/37282718200","2","Maneesh Agrawala","37282718200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","0","Journals","10.1109/TVCG.2019.2934431","993","1245","https://ieeexplore.ieee.org/document/8809832/","visualization search engine","visualization design","search user interfaces","","","","","","","Data visualization","Visualization","Encoding","Search engines","Data mining","Indexes","Image color analysis","20190822","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8809832","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","68","1236","Searching the Visual Style and Structure of D3 Visualizations","26"
"Data collection and analysis in the field is critical for operations in domains such as environmental science and public safety. However, field workers currently face dataand platform-oriented issues in efficient data collection and analysis in the field, such as limited connectivity, screen space, and attentional resources. In this paper, we explore how visual analytics tools might transform field practices by more deeply integrating data into these operations. We use a design probe coupling mobile, cloud, and immersive analytics components to guide interviews with ten experts from five domains to explore how visual analytics could support data collection and analysis needs in the field. The results identify shortcomings of current approaches and target scenarios and design considerations for future field analysis systems. We embody these findings in FieldView, an extensible, open-source prototype designed to support critical use cases for situated field analysis. Our findings suggest the potential for integrating mobile and immersive technologies to enhance data's utility for various field operations and new directions for visual analytics tools to transform fieldwork.","https://ieeexplore.ieee.org/document/8805467/","LOCKED","8805467","University of Colorado","University of Colorado","","https://ieeexplore.ieee.org/author/37086432016","1","Matt Whitlock","37086432016","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Colorado","University of Colorado","","https://ieeexplore.ieee.org/author/37087101096","2","Keke Wu","37087101096","University of Colorado","University of Colorado","https://ieeexplore.ieee.org/author/37085770068","3","Danielle Albers Szafir","37085770068","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","0","Journals","10.1109/TVCG.2019.2934282","1155","513","https://ieeexplore.ieee.org/document/8805467/","Immersive Analytics","Augmented Reality","Mobile Visualization","Outdoor Visualization","Emergency Response","","","","","Data visualization","Data collection","Tools","Decision making","Mobile handsets","Visual analytics","Emergency services","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805467","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","69","503","Designing for Mobile and Immersive Visual Analytics in the Field","26"
"The brachial plexus is a complex network of peripheral nerves that enables sensing from and control of the movements of the arms and hand. Nowadays, the coordination between the muscles to generate simple movements is still not well understood, hindering the knowledge of how to best treat patients with this type of peripheral nerve injury. To acquire enough information for medical data analysis, physicians conduct motion analysis assessments with patients to produce a rich dataset of electromyographic signals from multiple muscles recorded with joint movements during real-world tasks. However, tools for the analysis and visualization of the data in a succinct and interpretable manner are currently not available. Without the ability to integrate, compare, and compute multiple data sources in one platform, physicians can only compute simple statistical values to describe patient's behavior vaguely, which limits the possibility to answer clinical questions and generate hypotheses for research. To address this challenge, we have developed MOTION BROWSER, an interactive visual analytics system which provides an efficient framework to extract and compare muscle activity patterns from the patient's limbs and coordinated views to help users analyze muscle signals, motion data, and video information to address different tasks. The system was developed as a result of a collaborative endeavor between computer scientists and orthopedic surgery and rehabilitation physicians. We present case studies showing physicians can utilize the information displayed to understand how individuals coordinate their muscles to initiate appropriate treatment and generate new hypotheses for future research.","https://ieeexplore.ieee.org/document/8809920/","LOCKED","8809920","New York University","New York University","","https://ieeexplore.ieee.org/author/37086544677","1","Gromit Yeuk-Yin Chan","37086544677","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of São Paulo","University of São Paulo","","https://ieeexplore.ieee.org/author/37590974800","2","Luis Gustavo Nonato","37590974800","Rutgers New Jersey Medical School","Rutgers New Jersey Medical School","https://ieeexplore.ieee.org/author/37087102599","3","Alice Chu","37087102599","NYU Langone Medical Center","NYU Langone Medical Center","","https://ieeexplore.ieee.org/author/37085713201","4","Preeti Raghavan","37085713201","NYU Langone Medical Center","","NYU Langone Medical Center","","https://ieeexplore.ieee.org/author/37085712994","5","Viswanath Aluru","37085712994","New York University","New York University","","","https://ieeexplore.ieee.org/author/37275249200","6","Cláudio T. Silva","37275249200","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0","Journals","10.1109/TVCG.2019.2934280","458","990","https://ieeexplore.ieee.org/document/8809920/","Medical Data Visualization","Visual Analytics Application","Time Series Data","Multimodal Data","Brachial Plexus Injuries","","","","","Muscles","Data visualization","Brachytherapy","Time series analysis","Task analysis","Visual analytics","","20190822","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8809920","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","70","981","Motion Browser: Visualizing and Understanding Complex Upper Limb Movement Under Obstetrical Brachial Plexus Injuries","26"
"Complex computational models are often designed to simulate real-world physical phenomena in many scientific disciplines. However, these simulation models tend to be computationally very expensive and involve a large number of simulation input parameters, which need to be analyzed and properly calibrated before the models can be applied for real scientific studies. We propose a visual analysis system to facilitate interactive exploratory analysis of high-dimensional input parameter space for a complex yeast cell polarization simulation. The proposed system can assist the computational biologists, who designed the simulation model, to visually calibrate the input parameters by modifying the parameter values and immediately visualizing the predicted simulation outcome without having the need to run the original expensive simulation for every instance. Our proposed visual analysis system is driven by a trained neural network-based surrogate model as the backend analysis framework. In this work, we demonstrate the advantage of using neural networks as surrogate models for visual analysis by incorporating some of the recent advances in the field of uncertainty quantification, interpretability and explainability of neural network-based models. We utilize the trained network to perform interactive parameter sensitivity analysis of the original simulation as well as recommend optimal parameter configurations using the activation maximization framework of neural networks. We also facilitate detail analysis of the trained network to extract useful insights about the simulation model, learned by the network, during the training process. We performed two case studies, and discovered multiple new parameter configurations, which can trigger high cell polarization results in the original simulation model. We evaluated our results by comparing with the original simulation model outcomes as well as the findings from previous parameter analysis performed by our experts.","https://ieeexplore.ieee.org/document/8805421/","LOCKED","8805421","Department of Computer Science, Ohio State University","Department of Computer Science, Ohio State University","","https://ieeexplore.ieee.org/author/37085738698","1","Subhashis Hazarika","37085738698","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Department of Computer Science, Ohio State University","Department of Computer Science, Ohio State University","","https://ieeexplore.ieee.org/author/37087100209","2","Haoyu Li","37087100209","Department of Computer Science, Ohio State University","Department of Computer Science, Ohio State University","https://ieeexplore.ieee.org/author/37086057389","3","Ko-Chih Wang","37086057389","Department of Computer Science, Ohio State University","Department of Computer Science, Ohio State University","","https://ieeexplore.ieee.org/author/37279493500","4","Han-Wei Shen","37279493500","Department of Mathematics, Ohio State University","","Department of Mathematics, Ohio State University","","https://ieeexplore.ieee.org/author/37086615909","5","Ching-Shan Chou","37086615909","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0","Journals","10.1109/TVCG.2019.2934591","917","44","https://ieeexplore.ieee.org/document/8805421/","Surrogate modeling","Neural networks","Computational biology","Visual analysis","Parameter analysis","","","","","Analytical models","Computational modeling","Visualization","Biological system modeling","Neural networks","Machine learning","Data models","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805421","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","71","34","NNVA: Neural Network Assisted Visual Analysis of Yeast Cell Polarization Simulation","26"
"Temporal event data are collected across a broad range of domains, and a variety of visual analytics techniques have been developed to empower analysts working with this form of data. These techniques generally display aggregate statistics computed over sets of event sequences that share common patterns. Such techniques are often hindered, however, by the high-dimensionality of many real-world event sequence datasets which can prevent effective aggregation. A common coping strategy for this challenge is to group event types together prior to visualization, as a pre-process, so that each group can be represented within an analysis as a single event type. However, computing these event groupings as a pre-process also places significant constraints on the analysis. This paper presents a new visual analytics approach for dynamic hierarchical dimension aggregation. The approach leverages a predefined hierarchy of dimensions to computationally quantify the informativeness, with respect to a measure of interest, of alternative levels of grouping within the hierarchy at runtime. This information is then interactively visualized, enabling users to dynamically explore the hierarchy to select the most appropriate level of grouping to use at any individual step within an analysis. Key contributions include an algorithm for interactively determining the most informative set of event groupings for a specific analysis context, and a scented scatter-plus-focus visualization design with an optimization-based layout algorithm that supports interactive hierarchical exploration of alternative event type groupings. We apply these techniques to high-dimensional event sequence data from the medical domain and report findings from domain expert interviews.","https://ieeexplore.ieee.org/document/8807220/","LOCKED","8807220","School of Information and Library Science, University of North Carolina, Chapel Hill","School of Information and Library Science, University of North Carolina, Chapel Hill","","https://ieeexplore.ieee.org/author/37601397400","1","David Gotz","37601397400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dept. of Biostatistics, University of North Carolina, Chapel Hill","Dept. of Biostatistics, University of North Carolina, Chapel Hill","","https://ieeexplore.ieee.org/author/37087101747","2","Jonathan Zhang","37087101747","School of Information and Library Science, University of North Carolina, Chapel Hill","School of Information and Library Science, University of North Carolina, Chapel Hill","https://ieeexplore.ieee.org/author/37086596233","3","Wenyuan Wang","37086596233","Dept. of Computer Science, University of North Carolina, Chapel Hill","Dept. of Computer Science, University of North Carolina, Chapel Hill","","https://ieeexplore.ieee.org/author/37087102342","4","Joshua Shrestha","37087102342","RENCI, University of North Carolina, Chapel Hill","","RENCI, University of North Carolina, Chapel Hill","","https://ieeexplore.ieee.org/author/37295624700","5","David Borland","37295624700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0","Journals","10.1109/TVCG.2019.2934661","862","450","https://ieeexplore.ieee.org/document/8807220/","Temporal event sequence visualization","visual analytics","hierarchical aggregation","medical informatics","","","","","","Data visualization","Visual analytics","Runtime","Sequences","Layout","Navigation","","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807220","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","72","440","Visual Analysis of High-Dimensional Event Sequence Data via Dynamic Hierarchical Aggregation","26"
"Blood circulation in the human brain is supplied through a network of cerebral arteries. If a clinician suspects a patient has a stroke or other cerebrovascular condition, they order imaging tests. Neuroradiologists visually search the resulting scans for abnormalities. Their visual search tasks correspond to the abstract network analysis tasks of browsing and path following. To assist neuroradiologists in identifying cerebral artery abnormalities, we designed CerebroVis, a novel abstract-yet spatially contextualized-cerebral artery network visualization. In this design study, we contribute a novel framing and definition of the cerebral artery system in terms of network theory and characterize neuroradiologist domain goals as abstract visualization and network analysis tasks. Through an iterative, user-centered design process we developed an abstract network layout technique which incorporates cerebral artery spatial context. The abstract visualization enables increased domain task performance over 3D geometry representations, while including spatial context helps preserve the user's mental map of the underlying geometry. We provide open source implementations of our network layout technique and prototype cerebral artery visualization tool. We demonstrate the robustness of our technique by successfully laying out 61 open source brain scans. We evaluate the effectiveness of our layout through a mixed methods study with three neuroradiologists. In a formative controlled experiment our study participants used CerebroVis and a conventional 3D visualization to examine real cerebral artery imaging data to identify a simulated intracranial artery stenosis. Participants were more accurate at identifying stenoses using CerebroVis (absolute risk difference 13%). A free copy of this paper, the evaluation stimuli and data, and source code are available at osf.io/e5sxt.","https://ieeexplore.ieee.org/document/8842614/","LOCKED","8842614","Northeastern University","Northeastern University","","https://ieeexplore.ieee.org/author/37085662710","1","Aditeya Pandey","37085662710","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Northeastern University","Northeastern University","","https://ieeexplore.ieee.org/author/37087099479","2","Harsh Shukla","37087099479","Brigham and Women's Hospital","Brigham and Women's Hospital","https://ieeexplore.ieee.org/author/37087100494","3","Geoffrey S. Young","37087100494","Dana-Farber Cancer Institute","Dana-Farber Cancer Institute","","https://ieeexplore.ieee.org/author/38230955400","4","Lei Qin","38230955400","Brigham and Women's Hospital","","Brigham and Women's Hospital","","https://ieeexplore.ieee.org/author/37087099460","5","Amir A. Zamani","37087099460","Brigham and Women's Hospital","Brigham and Women's Hospital","","","https://ieeexplore.ieee.org/author/37087100634","6","Liangge Hsu","37087100634","Brigham and Women's Hospital","Brigham and Women's Hospital","","https://ieeexplore.ieee.org/author/37087100908","7","Raymond Huang","37087100908","Northeastern University","Northeastern University","https://ieeexplore.ieee.org/author/38350716800","8","Cody Dunne","38350716800","Northeastern University","Northeastern University","","https://ieeexplore.ieee.org/author/38017334100","9","Michelle A. Borkin","38017334100","","","","","","","8","0","Journals","10.1109/TVCG.2019.2934402","568","948","https://ieeexplore.ieee.org/document/8842614/","Network Visualization","Spatial Context","Abstract Design","Flow Network","Medical Imaging","Cerebral Arteries","","","","Arteries","Blood","Visualization","Three-dimensional displays","Two dimensional displays","Task analysis","Imaging","20190917","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8842614","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","73","938","CerebroVis: Designing an Abstract yet Spatially Contextualized Cerebral Artery Network Visualization","26"
"Various domain users are increasingly leveraging real-time social media data to gain rapid situational awareness. However, due to the high noise in the deluge of data, effectively determining semantically relevant information can be difficult, further complicated by the changing definition of relevancy by each end user for different events. The majority of existing methods for short text relevance classification fail to incorporate users' knowledge into the classification process. Existing methods that incorporate interactive user feedback focus on historical datasets. Therefore, classifiers cannot be interactively retrained for specific events or user-dependent needs in real-time. This limits real-time situational awareness, as streaming data that is incorrectly classified cannot be corrected immediately, permitting the possibility for important incoming data to be incorrectly classified as well. We present a novel interactive learning framework to improve the classification process in which the user iteratively corrects the relevancy of tweets in real-time to train the classification model on-the-fly for immediate predictive improvements. We computationally evaluate our classification model adapted to learn at interactive rates. Our results show that our approach outperforms state-of-the-art machine learning models. In addition, we integrate our framework with the extended Social Media Analytics and Reporting Toolkit (SMART) 2.0 system, allowing the use of our interactive learning framework within a visual analytics system tailored for real-time situational awareness. To demonstrate our framework's effectiveness, we provide domain expert feedback from first responders who used the extended SMART 2.0 system.","https://ieeexplore.ieee.org/document/8807283/","LOCKED","8807283","Purdue University","Purdue University","","https://ieeexplore.ieee.org/author/37087099927","1","Luke S. Snyder","37087099927","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Purdue University","Purdue University","","https://ieeexplore.ieee.org/author/37087100418","2","Yi-Shan Lin","37087100418","University of Colorado Boulder","University of Colorado Boulder","https://ieeexplore.ieee.org/author/37089053323","3","Morteza Karimzadeh","37089053323","Purdue University","Purdue University","","https://ieeexplore.ieee.org/author/37872496000","4","Dan Goldwasser","37872496000","Purdue University","","Purdue University","","https://ieeexplore.ieee.org/author/37282598900","5","David S. Ebert","37282598900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","0","Journals","10.1109/TVCG.2019.2934614","1202","568","https://ieeexplore.ieee.org/document/8807283/","Interactive machine learning","human-computer interaction","social media analytics","emergency/disaster management","situational awareness","","","","","Real-time systems","Social networking (online)","Computational modeling","Visual analytics","Machine learning","Adaptation models","Training","20190820","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8807283","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","74","558","Interactive Learning for Identifying Relevant Tweets to Support Real-time Situational Awareness","26"
"Common pitfalls in visualization projects include lack of data availability and the domain users' needs and focus changing too rapidly for the design process to complete. While it is often prudent to avoid such projects, we argue it can be beneficial to engage them in some cases as the visualization process can help refine data collection, solving a “chicken and egg” problem of having the data and tools to analyze it. We found this to be the case in the domain of task parallel computing where such data and tooling is an open area of research. Despite these hurdles, we conducted a design study. Through a tightly-coupled iterative design process, we built Atria, a multi-view execution graph visualization to support performance analysis. Atria simplifies the initial representation of the execution graph by aggregating nodes as related to their line of code. We deployed Atria on multiple platforms, some requiring design alteration. We describe how we adapted the design study methodology to the “moving target” of both the data and the domain experts' concerns and how this movement kept both the visualization and programming project healthy. We reflect on our process and discuss what factors allow the project to be successful in the presence of changing data and user needs.","https://ieeexplore.ieee.org/document/8805434/","LOCKED","8805434","University of Arizona","University of Arizona","","https://ieeexplore.ieee.org/author/37086638338","1","Katy Williams","37086638338","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","University of Arizona","University of Arizona","","https://ieeexplore.ieee.org/author/37085905494","2","Alex Bigelow","37085905494","University of Arizona","University of Arizona","https://ieeexplore.ieee.org/author/38490580100","3","Kate Isaacs","38490580100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0","Journals","10.1109/TVCG.2019.2934285","455","1128","https://ieeexplore.ieee.org/document/8805434/","design studies","software visualization","parallel computing","graph visualization","","","","","","Task analysis","Data visualization","Computational modeling","Runtime","Tools","Parallel processing","Data collection","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805434","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","75","1118","Visualizing a Moving Target: A Design Study on Task Parallel Programs in the Presence of Evolving Data and Concerns","26"
"Production planning in the manufacturing industry is crucial for fully utilizing factory resources (e.g., machines, raw materials and workers) and reducing costs. With the advent of industry 4.0, plenty of data recording the status of factory resources have been collected and further involved in production planning, which brings an unprecedented opportunity to understand, evaluate and adjust complex production plans through a data-driven approach. However, developing a systematic analytics approach for production planning is challenging due to the large volume of production data, the complex dependency between products, and unexpected changes in the market and the plant. Previous studies only provide summarized results and fail to show details for comparative analysis of production plans. Besides, the rapid adjustment to the plan in the case of an unanticipated incident is also not supported. In this paper, we propose PlanningVis, a visual analytics system to support the exploration and comparison of production plans with three levels of details: a plan overview presenting the overall difference between plans, a product view visualizing various properties of individual products, and a production detail view displaying the product dependency and the daily production details in related factories. By integrating an automatic planning algorithm with interactive visual explorations, PlanningVis can facilitate the efficient optimization of daily production planning as well as support a quick response to unanticipated incidents in manufacturing. Two case studies with real-world data and carefully designed interviews with domain experts demonstrate the effectiveness and usability of PlanningVis.","https://ieeexplore.ieee.org/document/8805466/","LOCKED","8805466","Hong Kong University of Sccience and Technology","Hong Kong University of Sccience and Technology","","https://ieeexplore.ieee.org/author/37087100781","1","Dong Sun","37087100781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hong Kong University of Sccience and Technology","Hong Kong University of Sccience and Technology","","https://ieeexplore.ieee.org/author/37086801580","2","Renfei Huang","37086801580","Noah's Ark Lab, Huawei Technologies Co. Ltd.","Noah's Ark Lab, Huawei Technologies Co. Ltd.","https://ieeexplore.ieee.org/author/37085871141","3","Yuanzhe Chen","37085871141","Hong Kong University of Sccience and Technology","Hong Kong University of Sccience and Technology","","https://ieeexplore.ieee.org/author/37085635207","4","Yong Wang","37085635207","Noah's Ark Lab, Huawei Technologies Co. Ltd.","","Noah's Ark Lab, Huawei Technologies Co. Ltd.","","https://ieeexplore.ieee.org/author/37274479400","5","Jia Zeng","37274479400","Noah's Ark Lab, Huawei Technologies Co. Ltd.","Noah's Ark Lab, Huawei Technologies Co. Ltd.","","","https://ieeexplore.ieee.org/author/37302089600","6","Mingxuan Yuan","37302089600","Hong Kong University of Sccience and Technology","Hong Kong University of Sccience and Technology","","https://ieeexplore.ieee.org/author/37086924787","7","Ting-Chuen Pong","37086924787","Hong Kong University of Sccience and Technology","Hong Kong University of Sccience and Technology","https://ieeexplore.ieee.org/author/37272637300","8","Huamin Qu","37272637300","","","","","","","","","","","","","","7","0","Journals","10.1109/TVCG.2019.2934275","1460","589","https://ieeexplore.ieee.org/document/8805466/","Production Planning","Time Series Data","Comparative Analysis","Visual Analytics","Smart Factory","Industry 4.0","","","","Production facilities","Task analysis","Optimization","Manufacturing","Raw materials","","","20190819","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8805466","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","76","579","PlanningVis: A Visual Analytics Approach to Production Planning in Smart Factories","26"
"The scalability of a particular visualization approach is limited by the ability for people to discern differences between plots made with different datasets. Ideally, when the data changes, the visualization changes in perceptible ways. This relation breaks down when there is a mismatch between the encoding and the character of the dataset being viewed. Unfortunately, visualizations are often designed and evaluated without fully exploring how they will respond to a wide variety of datasets. We explore the use of an image similarity measure, the Multi-Scale Structural Similarity Index (MS-SSIM), for testing the discriminability of a data visualization across a variety of datasets. MS-SSIM is able to capture the similarity of two visualizations across multiple scales, including low level granular changes and high level patterns. Significant data changes that are not captured by the MS-SSIM indicate visualizations of low discriminability and effectiveness. The measure's utility is demonstrated with two empirical studies. In the first, we compare human similarity judgments and MS-SSIM scores for a collection of scatterplots. In the second, we compute the discriminability values for a set of basic visualizations and compare them with empirical measurements of effectiveness. In both cases, the analyses show that the computational measure is able to approximate empirical results. Our approach can be used to rank competing encodings on their discriminability and to aid in selecting visualizations for a particular type of data distribution.","https://ieeexplore.ieee.org/document/8809850/","LOCKED","8809850","Ontario Tech University","Ontario Tech University","","https://ieeexplore.ieee.org/author/37893068700","1","Rafael Veras","37893068700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ontario Tech University","Ontario Tech University","","https://ieeexplore.ieee.org/author/37669874100","2","Christopher Collins","37669874100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","0","Journals","10.1109/TVCG.2019.2934432","485","758","https://ieeexplore.ieee.org/document/8809850/","Scalability","Discriminability","Simulation","Perception","","","","","","Data visualization","Visualization","Encoding","Scalability","Image coding","Task analysis","Indexes","20190822","8911289","2160-9306","1","https://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=8809850","Jan. 2020","2945","IEEE Transactions on Visualization and Computer Graphics","2020","IEEE","77","749","Discriminability Tests for Visualization Effectiveness and Scalability","26"
